"id","vecino_1","vecino_2","vecino_3","vecino_4","vecino_5","dist_vecino_1","dist_vecino_2","dist_vecino_3","dist_vecino_4","dist_vecino_5","monto_promedio_vecinos","distancia_promedio","monto_promedio","ganancia"
2667,15412,437,24212,23155,48388,0.0517029235305658,0.190536140479975,0.218031232591851,0.236813631569907,0.240401992767108,86396.4897837607,0.187497184187881,33509.518,52886.9717837607
2826,131708,61499,2590,23657,25840,0.159389511862344,0.16562166162789,0.166330542351782,0.167122293134659,0.173339022974512,77841.5579090909,0.166360606390237,65993.7477777778,11847.8101313131
2836,49,80182,79903,5142,16597,0.027984054258002,0.0849628324914245,0.0857083115980845,0.0967146479627196,0.145473790790412,46359.8549333333,0.0881687274201285,5899.41,40460.4449333333
2912,47591,278510,989,516,2668,0.0328301820862294,0.0853079947416619,0.0900383066404009,0.0907753049771076,0.0926880092234136,36380.6524823529,0.0783279595337627,34100.5,2280.15248235294
2954,20258,479,73076,56428,16446,0.106645504878668,0.108514502202715,0.113467806304977,0.119286405388245,0.133654589488573,58058.4123290043,0.116313761652636,8550.75,49507.6623290043
3004,15317,45844,19640,15817,16993,0.0616897533265143,0.0816381592327188,0.0872976130819815,0.0899140131510899,0.0950626996470526,51189.8500363636,0.0831204476878714,13995,37194.8500363636
3130,21078,97,270295,18488,51289,0.0575532527042679,0.0644319897474917,0.123688764076654,0.139817925843849,0.149328221926764,51167.2483214287,0.106964030859805,48167.58,2999.66832142865
3542,4702,126282,264793,315,30657,0.0851673085384769,0.103072847895839,0.106594188573858,0.108751075243235,0.112660601104829,35739.0739848485,0.103249204271248,6937.66666666667,28801.4073181818
3544,122701,348,734,296510,18826,0.120770685023116,0.128250235607492,0.129408160102151,0.138373548489634,0.151733059543378,85848.7381568628,0.133707137753154,53183.3944444444,32665.3437124184
3584,16980,687,88286,14288,213614,0.0876413297049739,0.094695346229263,0.117117658877415,0.119286509696767,0.121201926655351,64378.2816666667,0.107988554232754,31395,32983.2816666667
3642,111225,15821,245,5654,294122,0.0715614005031628,0.113059855261307,0.118939154677724,0.127857062355125,0.140865577216838,22987.1808,0.114456610002831,7942.15,15045.0308
3662,220048,3553,224073,224115,69416,0.056752826333772,0.0571066658347839,0.0805610638189645,0.0836417815304164,0.0856878814817143,51319.7131666667,0.0727500437999302,25142.3233333333,26177.3898333334
4073,277285,5956,71164,21093,234572,0.0328518849463613,0.0718030191100296,0.074940318045115,0.0773330139811205,0.0884298028373567,37734.5453653846,0.0690716077839966,11740,25994.5453653846
4996,232423,4814,911,1468,264265,0.303834608916736,0.316688194137089,0.329467808348701,0.329711672419401,0.330697013155791,43595.1765238095,0.322079859395544,37061.97,6533.20652380948
5185,15313,914,16165,194568,21789,0.0981045932513205,0.0987480282846491,0.106481057683579,0.109265944409019,0.118741822034525,25796.7736666667,0.106268289132619,23545.9516666667,2250.82199999996
5722,15820,15969,17375,15809,686,0.0147607392441697,0.0759757819417248,0.135990614382147,0.136128857622995,0.159668134521573,53767.870348538,0.104504825542522,10650.59,43117.280348538
6164,14313,270459,5142,79903,80182,0.167312060475433,0.271391853656495,0.271886024881346,0.272761019575221,0.272946330279638,62110.7810385965,0.251259457773627,12271.94,49838.8410385965
6999,23428,19557,471,19588,47816,0.0488966895610674,0.0518199831435404,0.0648278547006851,0.0655555214010058,0.0684479215388109,27130.3679333333,0.0599095940690219,23150.4042857143,3979.96364761904
7496,2343,17778,58249,231014,2345,0.0727757089543077,0.0784608913563103,0.0835758409280778,0.0899511974326353,0.101457319524788,44851.8839142857,0.0852441916392238,16711.0625,28140.8214142857
10200,23526,23723,2747,23710,58265,0.136571771292235,0.139565877209889,0.143158322100366,0.152958088845615,0.193076122618599,79769.9163310605,0.153066036413341,17720.5633333333,62049.3529977272
10813,19557,23428,19588,250399,20314,0.0466479216989796,0.0585216848332457,0.06863530378995,0.0723208003657098,0.0764124396557255,28636.3436,0.0645076300687221,11823.066,16813.2776
11635,20612,678,75602,31562,47816,0.0607022698214101,0.0646531516569255,0.0788328413496863,0.0818814226827591,0.082137280347243,50778.6293944445,0.0736413931716048,25547.9554545455,25230.673939899
12875,151152,48996,299243,21041,680,0.110499673942785,0.111279902522395,0.115119868823407,0.116318647098552,0.11692473069347,42915.9411538462,0.114028564616122,19157.1,23758.8411538462
14299,26148,36326,3563,431,47631,0.0622273727826906,0.0622422754206161,0.0859467893602262,0.0868269083973738,0.0953021607285428,63979.1812097902,0.0785091013378899,2304.89,61674.2912097902
14310,14313,49,80182,79903,5142,0.0929602435189309,0.240889589116209,0.25824790521658,0.258675466374268,0.263852410093264,47297.6750385965,0.22292512286385,19446.48,27851.1950385965
14486,62,5357,110,355,15817,0.00124621655677031,0.0598261044755896,0.110379807854712,0.111274602475466,0.111749856974581,43458.3361333333,0.0788953176674238,16584,26874.3361333333
14701,913,22694,176133,18999,18648,0.0751844922449614,0.118244075550911,0.131549150817672,0.138946707770487,0.139067282867599,58543.2365444444,0.120598341850326,41511.8466666667,17031.3898777777
14992,803,19003,141,380,15519,0.0853806201631805,0.116139716776946,0.12709703154077,0.128034637435556,0.128060593768756,49509.5730887446,0.116942519937042,33895.745,15613.8280887446
15514,18118,19528,22085,18341,402,0.0672313656754289,0.0701009702017956,0.085121186398395,0.111567292315699,0.114722257528985,38111.8767985348,0.0897486144240607,8951.57,29160.3067985348
15718,294122,19626,224,15708,195,0.0903219848186602,0.100484402359321,0.102850194010276,0.103088780849244,0.105573677729419,64847.4603,0.100463807953384,6433.38,58414.0803
15725,145177,16494,17053,29558,207498,0.102651575897387,0.104797327106406,0.111573962016308,0.115321335990297,0.115632851311492,70310.5441212121,0.109995410464378,17551.955,52758.5891212121
15736,84174,207538,18656,3931,15331,0.00627069424033448,0.0986952009518958,0.101657093635308,0.105278432303999,0.115542677188174,34321.9812285714,0.0854888196639423,13588.9675,20733.0137285714
15747,21976,63388,516,47591,2668,0.00224014573455556,0.0747473000336296,0.0948809831882836,0.104558602246574,0.106285546644764,29647.2116823529,0.0765425155695613,19697.3725,9949.83918235293
15813,18334,20258,2794,479,2824,0.0809730360965053,0.153561813851815,0.159131424901571,0.15993391587437,0.167347883509232,52687.5678863636,0.144189614846699,6593.88,46093.6878863636
15816,21495,2345,220048,3553,17778,0.0596845277395,0.0673023080503654,0.0726822805669898,0.07269140356862,0.0847750852110033,66493.0857952381,0.0714271210272957,11706.542,54786.5437952381
15833,771,789,21778,44920,10682,0.140490109515828,0.14377720201139,0.145881530330862,0.159114803748079,0.161182117201924,36743.5164848485,0.150089152561617,6743.815,29999.7014848485
15980,3527,2668,63388,516,1413,0.106834394509429,0.112027931371332,0.112795877550477,0.114950571288092,0.11700683323649,46875.9289323529,0.112723121591164,32841.01,14034.9189323529
16032,45862,21789,21812,914,15313,0.0247117942907581,0.107162113551785,0.111439714077032,0.114931299118853,0.115204086914928,30647.3902,0.0946898015906712,24150.8133333333,6496.5768666667
16193,803,327,21778,299144,19003,0.1083574323364,0.125879646426149,0.126416373606332,0.129505572601045,0.139334280122916,41831.3175030303,0.125898661018568,36146.0366666667,5685.2808363636
16261,21744,22022,234572,5731,71164,0.0626213735865201,0.087406005206122,0.105864999526077,0.116524472590137,0.11818930021033,43516.1803192308,0.0981212302238372,13169.02,30347.1603192308
16309,17832,151384,15982,20864,24724,0.0609308159473869,0.0678500558986971,0.0748899540791969,0.0757912886116085,0.0778305495427874,39021.2901818182,0.0714585328159354,12166.3333333333,26854.9568484849
16454,3457,225873,23638,19574,44955,0.0504600505718747,0.112835052594241,0.119506418556488,0.124469012815944,0.128293789552924,38016.7969555556,0.107112864818294,27928.715,10088.0819555556
16792,157188,101569,4746,20593,32305,0.334574802399342,0.346041179334183,0.349416276787592,0.351444949934368,0.354182427221654,70831.2324484849,0.347131927135428,49991.9130769231,20839.3193715618
16806,27119,130135,124572,300421,924,0.0635202294343123,0.124984781862335,0.125144535169606,0.128290932462087,0.129964563545364,60020.2770416667,0.114381008494741,49563.1525,10457.1245416667
16900,224115,224073,151294,3553,220048,0.094303961919962,0.0953163242960215,0.0955795435628085,0.09882622144388,0.0992939815768547,47175.8651666667,0.0966640065599053,20108.1625,27067.7026666667
16906,16438,16908,150994,25840,15817,0.0842685420108055,0.108348339422061,0.110703841861848,0.111842591569065,0.113760183623785,74032.6447916306,0.105784699697513,40048.06,33984.5847916307
16972,79953,129,21,2794,19915,0.125649678450776,0.132306721340926,0.146884684473103,0.156849312953663,0.157796331249088,64418.8351406926,0.143897345693511,8805.02,55613.8151406926
17252,265,2669,5357,17961,15524,0.0816270918971686,0.0817939295628055,0.0942771519571629,0.100937978534077,0.103488289155374,33107.3796060606,0.0924248882213176,31435.8890909091,1671.49051515152
17304,202124,17434,16974,18338,127025,0.0216139771812261,0.0961141661387866,0.0988538612160389,0.118045956439836,0.121138470888983,68322.756936508,0.0911532863729741,32201.802,36120.954936508
17312,192,214795,29165,19003,803,0.120287961843513,0.1325918442187,0.135732082311933,0.137227910412435,0.139039803946143,91494.8175030304,0.132975920546545,53026.6022222222,38468.2152808082
17636,25840,150994,5654,15675,1413,0.0887492352085837,0.0912810151725535,0.0914556286208288,0.0944974768575287,0.0949908183157321,55500.5753535354,0.0921948348350454,43754.58,11745.9953535354
17776,470,300421,124572,130135,2349,0.0981870276263008,0.135913042310471,0.140803020724651,0.14161726698151,0.142477296010078,40686.6437470085,0.131799530730602,9397.915,31288.7287470085
17960,2747,23710,41058,690,22492,0.0963253851803263,0.100830417932955,0.10864145873897,0.155439663904617,0.160626631151309,68935.9035088383,0.124372711381635,32028.56,36907.3435088383
18105,15675,14702,989,16993,16643,0.0717734020127115,0.0808803543144429,0.0845799989990438,0.086698691841388,0.0983251423427053,57230.7306585858,0.0844515179020583,34298.2833333333,22932.4473252525
18110,18705,18872,20258,3836,73076,0.162632222271552,0.164089874747307,0.169410067301803,0.170468592876391,0.193815492138963,66396.8865367965,0.172083249867203,22267.3133333333,44129.5732034632
18121,18334,2794,479,2824,20258,0.118972789154141,0.15064748252534,0.159344578592775,0.170640633536836,0.173942754012004,52687.5678863636,0.154709647564219,42795.37,9892.19788636363
18314,284974,63432,16983,781,323,0.105984628309565,0.13143815010303,0.131443238813307,0.139190003772568,0.143446950790904,53952.8591796537,0.130300594357875,39386.3583333333,14566.5008463204
18337,217447,431,17854,3663,47631,0.0845761283242004,0.0908212056029628,0.0965885792150294,0.0990472976576473,0.102449078477182,63000.3893249417,0.0946964578554044,57792.625,5207.76432494173
18352,59171,295282,5731,2133,282481,0.0666415759595546,0.0835740493493768,0.0840856147546275,0.0965092973510464,0.097974679356274,39157.9006,0.0857570433541759,9838.02,29319.8806
18483,618,24418,22686,5208,16267,0.0679945397153048,0.0895025330698872,0.0920317064470564,0.0921655702860867,0.0975792131221602,28161.3943214286,0.0878547125280991,11310.34,16851.0543214286
18500,81,18701,22891,5156,148,0.0562277261579893,0.139253197713365,0.14268230754994,0.14277569689252,0.167646685929812,37209.0767333333,0.129717122848725,11872.3333333333,25336.7434
18636,16596,15687,16640,18351,16647,0.0984930160502815,0.158386809573207,0.209236582304281,0.210643945203317,0.213043874497646,54852.8008,0.177960845525747,8835.77,46017.0308
18646,22287,2762,213614,4796,16982,0.0953219859818426,0.124895680117365,0.136511701970084,0.160466164212074,0.163033405545133,51320.6376477273,0.1360457875653,27722.958,23597.6796477273
18657,18146,102,23656,299,595,0.137538247006407,0.139460746581766,0.151335371287028,0.152238201998738,0.154789716211484,74495.7065079365,0.147072456617085,8526.28,65969.4265079365
18662,27562,48996,44955,26468,96,0.0530755907903558,0.0540231715256184,0.0643306536128874,0.0723786863419558,0.0804543027566164,48703.7903904762,0.0648524810054868,30019.7485714286,18684.0418190476
18679,20314,47816,678,185320,23629,0.0504704362735042,0.0508688088349843,0.0510307682421592,0.0608406484062146,0.0652400482151479,33044.1568333333,0.055690141994402,29081.3563636364,3962.80046969694
18690,379,2501,385,5654,294122,0.0775197242463914,0.0845521234036325,0.0992103935993949,0.0997708604918598,0.113077503930316,35474.8875670996,0.0948261211343189,8550.75,26924.1375670996
18812,20642,301864,207498,29558,29165,0.0903924867419681,0.107029963910874,0.114745107717065,0.114849697237695,0.1189221120556,73283.8003333334,0.10918787353264,47043.2933333333,26240.5070000001
18819,771,127025,18341,482,61,0.133365062294205,0.137538017682474,0.137705653805497,0.137937061455224,0.139643249932368,72982.8138786215,0.137237809033954,41670.9733333333,31311.8405452882
18831,18840,21994,399,20159,250392,0.117266359504187,0.128583932092274,0.130433515584873,0.138068671497359,0.138954082797923,70292.0246454546,0.130661312295323,34423.4455555556,35868.579089899
18832,16980,88286,1413,15675,16993,0.0907423112032802,0.105390758510149,0.105862464095744,0.106361846033352,0.107778863785362,49354.877969697,0.103227248725577,8423.8,40931.077969697
19006,62546,51558,69500,168648,1848,0.0951622991505865,0.106425083792416,0.126077611962605,0.136404626818834,0.145252355453567,71819.8181031746,0.121864395435602,62284.3369230769,9535.48118009772
19007,32622,21737,4068,15434,15050,0.0966941218582831,0.149482033326072,0.17664302644344,0.216549397100551,0.241161784062173,62000.2405888889,0.176106072558104,39364.6125,22635.6280888889
19010,271705,136886,9313,18656,20256,0.111928201360152,0.114764291803443,0.117346649811157,0.139018854779062,0.139867999435472,41262.8527333333,0.124585199437857,40639.4081818182,623.444551515138
19063,21487,355,16173,2573,447,0.0831432757936723,0.120490149154351,0.121742357336373,0.140446496634171,0.141553321464773,24089.9836727273,0.121475120076668,11758.47,12331.5136727273
19302,133027,21752,271705,253902,20256,0.00379099024908095,0.176643442809536,0.17880422275123,0.183388787741041,0.18416812164363,47588.4152380953,0.145359113038904,43431.27125,4157.14398809528
19326,21055,202124,299144,595,16974,0.0998428398780842,0.114167473470021,0.116616086737629,0.117798679714022,0.12091476707887,63387.5762828283,0.113867969375725,13385.88,50001.6962828283
19577,79250,20128,20839,88202,609,0.04975920963312,0.0897497904119942,0.0981770701751033,0.101546097635529,0.10337323450522,64438.7766309524,0.0885210804721933,11130.1566666667,53308.6199642857
20135,127025,595,17053,23939,757,0.093976059983826,0.114521776491165,0.119329639023419,0.120003652584141,0.122419586953575,80314.9121284272,0.114050143007225,38589.1825,41725.7296284272
20254,21262,46057,19310,20288,238757,0.0518445677661839,0.0549078913531748,0.0724977750042175,0.0855387199854969,0.0857035756600654,24971.298,0.0700985059538277,2538,22433.298
20285,20159,399,22802,267,292,0.0737095721693058,0.0805946554338731,0.0826659410003364,0.0861203735294115,0.0865311542486724,66224.2449636364,0.0819243392763198,41951.63,24272.6149636364
20322,261,185326,53,3461,52644,0.122206580771187,0.128326795958319,0.128909687213283,0.146594752890387,0.153993470312626,63157.1276383117,0.13600625742916,41473.74375,21683.3838883117
20560,24433,20852,24224,6755,25269,0.00600586349440888,0.0990949794039826,0.104020775591751,0.135065647768754,0.136060931264594,57982.0041194444,0.0960496395046981,48240.1871428571,9741.81697658732
20576,47820,287873,254,56443,126373,0.0855206281339402,0.110257820510347,0.111841298994589,0.112449713419376,0.118844192007022,29002.117,0.107782730613055,21478.2,7523.917
20604,23657,266164,2590,21051,32112,0.0774482755009994,0.114062361022087,0.122198061311276,0.132177754718565,0.135651804817346,63379.53,0.116307651474055,21028.5083333333,42351.0216666667
20605,2695,163744,62467,21059,47820,0.0711973947177756,0.0813248841600843,0.0888338287939647,0.10165893091618,0.102480508033098,48467.0976372549,0.0890991093242205,22095.49625,26371.6013872549
20606,294067,249124,287873,21093,71164,0.0399031725974989,0.0586170424590597,0.0620806119238961,0.0634107980155281,0.0665214249712984,22948.9914166667,0.0581066099934562,13529.4,9419.59141666666
20836,17832,20864,151384,7894,571,0.0222667254351404,0.0534275059940896,0.0545705235568999,0.070534398123632,0.0752123737793802,41619.4311818182,0.0552023053778284,33776.65,7842.7811818182
20838,2736,27121,20159,292,42824,0.0323577774606808,0.0325122102914924,0.0466938548370713,0.0557000747870249,0.064195899708875,57314.122403476,0.0462919634170289,13995,43319.122403476
20854,23656,4876,296510,9568,25269,0.0323042744954673,0.0693345658324035,0.0891348537701247,0.105250428550615,0.113167012437015,51291.4662948718,0.0818382270171251,21603.62,29687.8462948718
20885,20846,282327,365,132,18119,0.0195691393632338,0.0728878457313063,0.0820790713091563,0.100318894286604,0.101422396897248,39655.2489285714,0.0752554695175097,3138,36517.2489285714
21042,27719,47975,77117,20863,19574,0.0617371277622883,0.0726943048723031,0.0748832562091256,0.0758157185555225,0.0822438328273044,54432.7552833333,0.0734748480453088,28648.2381818182,25784.5171015151
21071,21761,297656,234572,20279,128187,0.0942502284952041,0.0989812457480775,0.120523426724924,0.12136072739922,0.125202956774848,44814.1648888889,0.112063717028455,10259.75,34554.4148888889
21489,20258,8743,19915,21119,19014,0.075876681823178,0.0823599618851479,0.0882117434596418,0.0890363817663273,0.091300214767709,70540.0121282051,0.0853569967404008,8040,62500.0121282051
21505,675,21528,35343,680,87369,0.118789734298136,0.119895476905065,0.12073575783194,0.129700269559808,0.139578249043961,58272.4821958042,0.125739897527782,16091.09,42181.3921958042
21527,247295,179254,287778,16587,298063,0.0525731126981798,0.0537111095757794,0.0566599746066707,0.0572298125114586,0.0573361105818156,41807.8646666667,0.0555020239947808,11060.88,30746.9846666667
21713,24898,175930,192791,276186,168816,0.0208576059090441,0.0472627284167225,0.069937902242399,0.0729960504030682,0.0732430807416085,28655.2441538462,0.0568594735425685,22031.85,6623.39415384616
21730,3527,2668,516,15537,989,0.0359959084573464,0.0700119290927114,0.0792086557308085,0.0817089465965773,0.0843379358229806,66136.9081767974,0.0702526751400848,13826.1,52310.8081767974
21734,18839,31562,21115,33698,192791,0.0744149011224787,0.0760845247676365,0.0762274949250618,0.0927288415044656,0.0980557070346996,36494.5407111111,0.0835022938708684,25259.074,11235.4667111111
22005,88167,18650,21066,2345,21490,0.0851069116768969,0.0959864142063546,0.120079830084988,0.122243972069885,0.123359833200431,54901.5979521368,0.109355392247711,41785.7154545455,13115.8824975913
22009,32112,23657,51194,21051,28680,0.107391107747532,0.110620092968164,0.11891268359065,0.125803954155258,0.133932928663838,34195.0518333333,0.119332153425088,24343.83,9851.22183333331
22341,228666,24418,5208,22686,210759,0.0886548965254583,0.0988414059709593,0.102595810624972,0.10326203549454,0.109148005715985,30930.6572380952,0.100500430866383,12591.5275,18339.1297380952
22900,515,16494,18146,1042,806,0.107970672032228,0.108879728237527,0.109800593761073,0.114236729302839,0.119278372672989,62902.0492644689,0.112033219201331,34500.9014285714,28401.1478358975
22932,652,24131,30743,8743,570,0.00164665287773468,0.0521779992868396,0.0682116516194399,0.0787389911584439,0.0910876384406423,41114.21615,0.0583725866766201,36670.7211111111,4443.49503888889
23431,2623,23428,471,20284,19557,0.0668182545392189,0.0684232382623807,0.0694840462001428,0.0906703374849009,0.0922688918388302,31550.7166,0.0775329536650947,10080,21470.7166
23461,22006,127025,493,5725,16974,0.12040813578267,0.128159295423549,0.146983007467204,0.154731456967101,0.155035820696658,60800.9516476191,0.141063543267436,29610.633,31190.3186476191
23514,23723,3788,89084,23526,22492,0.218865297821687,0.233335840954006,0.240018043305034,0.241184168500041,0.260498677199664,64219.2943450981,0.238780405556086,31504.8636363636,32714.4307087345
23667,23657,32112,266164,2590,21976,0.125752471106548,0.127952961631349,0.146773809522037,0.14915052225193,0.150053918662954,54148.4468333333,0.139936736634964,11059,43089.4468333333
23961,23155,21487,24212,62,16173,0.142001557039187,0.176755578928533,0.180715597285054,0.193503559512894,0.206708819527741,45933.8163727273,0.179937022458682,34970.8633333333,10962.953039394
23993,136700,881,201,33698,21115,0.0766848932746594,0.0918962141182033,0.10090912674592,0.10155461727729,0.10517884904285,73495.5498666668,0.0952447400917845,32148.87,41346.6798666668
24204,437,48388,15412,23155,24212,0.0127184726361419,0.0833965305031246,0.193209009179858,0.268011816804187,0.30774206201094,86396.4897837607,0.17301557822685,44377.47,42019.0197837607
