"id","vecino_1","vecino_2","vecino_3","vecino_4","vecino_5","dist_vecino_1","dist_vecino_2","dist_vecino_3","dist_vecino_4","dist_vecino_5"
224115,151294,224073,274932,856,247,2.33784060936354,2.41118948443771,2.60869092718306,2.67377862025569,2.69180933723166
18140,38527,15434,15412,21737,223996,1.77392676164321,5.1119531654246,5.20489431391545,5.49598239777223,6.48430032097637
79841,63495,668,49035,32957,19304,3.13689346559779,3.5031224140415,4.08640343058855,4.44952918892421,4.59461427761344
18323,29628,2346,41,778,15300,4.83835639382045,5.03666872337383,5.36993586198264,5.73971484834199,6.06793556270727
66546,50762,87510,18330,105152,62557,3.18330375702172,4.8940997943093,5.42760837966713,5.60605382350409,5.6334973760633
228,474,14497,101569,720,69518,4.48204842673226,4.51124128933383,5.37245730442362,6.50140599890286,6.75546094716388
17935,825,49035,17950,2985,63495,4.11514306679521,4.29908098777196,4.43506518841472,4.48471765419373,4.67437751200768
3347,24194,264196,3459,16591,22509,3.76851412797202,3.96440830708527,4.49642963834255,4.70690613346346,5.01881990758552
289300,243649,202124,122701,104,22504,3.91263309211746,4.1203860313577,4.25895858126711,4.49331555065514,4.5315711482568
18337,3663,204704,24500,16832,571,3.34607218399724,4.30614286686713,4.6845148422534,4.82675674802976,4.88261753900804
148,4898,5156,29558,4597,15708,3.03700936890755,3.14194741836975,3.51923026578336,3.56496245711367,3.76377606081062
27121,8743,19915,32336,14194,292,2.47309223435272,3.00942351482148,3.15294472031261,3.43336384979094,3.51472739114775
67188,27583,5876,75602,26896,31562,3.49805127770413,3.91820629897205,4.03832434884102,4.12004188005708,4.24354694476549
22244,87510,668,63495,49035,18330,3.15909771385085,3.16902209340021,3.27381579896676,3.55154473025392,4.47711863121803
51246,12464,3371,3408,15990,546,3.37626655261121,4.13223843312372,4.45174131790415,4.45891935555269,4.76836928008866
669,249156,169007,212217,63495,668,2.66566209468216,5.94646629434325,6.68643804544508,6.71385273956871,6.83938565224715
910,29641,151239,20284,701,20864,2.22184309337232,2.83594636947991,3.02522691782466,3.03789194252275,3.16099467718366
218826,49366,2662,49372,203769,203748,4.14772620182439,7.37714136226292,7.54046921409724,8.0087607192503,8.08108916485407
48267,1816,27269,26650,30775,243563,1.70495329791125,3.59742428562554,3.60660715962597,3.6572639562038,3.68705379764582
27749,21736,202124,6797,89053,2881,4.95732458524568,5.65026255745137,5.76930919562043,5.77860509512758,5.80363549179301
71105,189706,188304,19574,292006,247,2.62863460425491,2.63723189140832,2.65458734501292,2.74547850221169,2.9706736987168
168816,168648,179254,175930,151384,16309,2.0772381127231,2.18974545678721,2.25861427255958,2.34687639159734,2.41810354475234
24204,48388,437,21737,21728,15412,2.88258544236743,3.35590902201537,4.8119614725713,5.8771096165815,5.9051084240453
18479,6898,36199,45219,19033,2985,3.96840778407415,4.0120770803542,4.54083356754019,4.55722799772744,4.80144376186841
636,50762,2781,212217,264196,15300,4.66334210581585,4.75838122772008,5.00773013274764,5.28079336060738,5.38211953359876
16057,21847,546,3408,15990,2781,2.72666191468469,2.89381087808416,3.47033443565896,3.89507144942376,4.88299591633517
71164,67275,26896,234572,3064,27977,2.5350613896773,2.60328101438257,2.79250095553851,2.89779085753162,2.9262503236418
20610,2695,21058,26896,19545,264,2.65895034083469,3.11628253882674,3.23636486948271,3.26289352371232,3.32645042034784
924,24713,1401,2640,124572,48453,2.46673880267801,2.92922117630241,3.12517818748154,3.20021411628673,3.23073907754954
66399,3662,99367,185320,188304,16165,3.47358115256709,3.48616827371968,3.60753775665144,3.89832968886092,3.90368482251695
57720,209355,47812,18677,56443,128200,5.35755999234781,5.98270494233319,5.98875436502471,6.19663817288389,6.50738414304188
25233,19304,3408,546,2025,50762,3.93259811100798,4.55236144556612,5.05182147898618,5.13379812759861,5.21804881410746
19003,214795,40001,18812,16053,18341,2.93460900605474,3.06818754026453,3.1063625220165,3.11068762067571,3.13712028740561
405,85794,502,2732,19316,16262,3.30644410301145,3.44879089817444,3.47991308846191,3.48235716751436,3.55559701166854
16274,12464,50762,2781,15300,62557,3.52664340859635,3.85423781845516,4.34968361918168,4.39349258571215,4.44528685590853
63388,122710,16647,1927,17636,5725,3.20769150232178,3.50934261379991,3.99668073048217,4.03997231554209,4.15074135474084
131403,21368,185180,3907,36261,40987,6.97142340360224,8.14624993575933,8.16606801792523,8.23823244055631,8.28716056501408
769,15880,79250,19338,2421,21119,3.08153685118058,3.18141508736411,3.24624058605971,3.3699711188533,3.48526967945122
940,778,15513,12464,17275,2346,4.23650484772344,5.52894959696402,5.58659673892594,5.65392166121581,5.71189575962844
48488,15834,97439,16494,515,754,1.8313760103529,1.88701129953286,2.11001247116047,2.11265158676409,2.1661006897256
18352,247,151294,59171,274932,23431,1.37549955815424,1.55758135781834,2.40315832667292,2.42551149763443,2.66143679792555
34848,778,14368,41,15300,5308,5.35519521622323,5.96245946835623,6.46046301487412,6.52402405344665,6.57185005522676
18784,20625,20256,20633,17263,5762,2.87502958834888,3.17714635744045,3.21150412548643,3.75363183998405,3.76564532924766
5398,22014,258,830,483,21744,2.63214571058805,3.05507969936255,3.29097052350775,3.32247055253988,3.41306463423796
238618,21746,234356,29628,77096,17275,3.86680327506109,4.28332953951469,5.10312741516394,5.12568315412248,5.42806882957987
23153,21368,174,3907,2524,444,3.85950068398821,5.035225508966,5.30464618557675,6.00863339611722,6.04831187725297
111235,266,77096,19544,38602,20869,6.13880018618185,6.62907424237982,7.26657297992717,7.43951318316643,7.83377484515108
609,79953,20159,51545,66565,20707,2.86394784883149,2.88087241255983,2.99282219564243,3.22820565552523,3.33534589029185
21066,5760,84856,448,20794,5868,2.76123831413204,3.04158151619304,3.19827806172111,3.21118080410208,3.29465593220035
100,17275,16179,169007,19547,29628,6.56331434173267,7.46706669694101,7.5812357228803,8.30505881610424,8.37725066491637
285519,249156,212217,169007,567,17275,4.83198137461154,6.55214249757327,6.75910022714768,6.9052674053948,7.27698044454935
282509,234794,294122,1413,61,17,5.18852914091371,5.87139568378921,6.13250992323059,6.22915102482166,6.75175861382215
6704,249156,49366,169007,264196,825,5.1155154417491,5.56933947845337,6.46506916811863,6.61902748399782,6.98426179835603
89889,5876,27977,416,591,114415,0.459975993460957,3.7252862970095,3.75821145797093,4.12426669764565,4.24656969777438
26886,183,203769,2662,49372,225913,5.20884993493969,5.39746733041423,5.4259816456406,5.51867651726922,5.99001043469538
14199,409,17275,14368,19547,10295,3.72755690275703,3.77220059585191,3.94843955978599,4.18416708389342,4.2166492295659
272506,301973,284974,284990,218974,122701,4.10768215663279,4.51226135930318,4.56642927653303,4.62209673918396,4.89451377960567
20285,892,20258,195,299252,279,1.81257612403152,2.46427702906692,2.69415038700036,2.77066442761244,2.88650744342102
20842,17275,409,32957,169007,423,5.28086941337461,5.6115550143297,5.6476017596411,5.68082691725605,5.72853574586544
216271,24023,20271,20273,407,2780,2.79497828260425,3.64716019009876,3.8973309584188,3.90580243827832,3.93941732707017
5722,15820,17375,15809,5780,19528,1.27823955947376,2.62575390767511,3.12745447133789,3.32463734594855,4.1793296505428
69416,22481,67280,67275,2923,22021,2.73929825513715,2.88640628536874,2.9977730551761,3.08720435437086,3.15814940304171
40394,291554,69387,1796,24418,21094,1.29007154503145,2.82197206368866,2.96700745123232,3.05707352368302,3.13613233235198
21730,941,47591,56428,16647,278510,3.09087312920309,3.15132142473879,3.1917952538614,3.19182042677072,3.40367904604418
17617,163662,10175,24194,48454,212,5.11649120303387,5.29949206702614,5.83851135326255,5.87408993688057,5.89246172054623
711,32957,14368,18330,41,668,4.96581133745671,5.07026186131868,5.30426141278983,5.53929198097989,5.75538188590042
21495,17778,16309,21490,2345,5760,2.08990516323529,2.48887220993298,2.49998420502762,2.50492130066743,2.64866979063635
48223,65598,18129,1449,11039,22316,2.20048759064525,2.62639790322223,2.88858251818717,2.88899966908133,2.92130140359231
19006,21064,4746,6877,1848,24724,2.67558158994084,3.04556797764718,3.34534475271815,3.57951824115029,3.72418826699548
134571,41,409,2346,17275,778,3.45785280405828,4.22589693164091,4.47926789283516,4.59915329561015,4.6072916409268
3561,15671,17,15302,2668,16262,2.52971335737313,3.05463270340617,3.30027353899042,3.60421287283759,3.60974600119531
26442,63495,668,77096,2985,18330,3.36932351733251,4.33091102415467,4.5252597795557,4.68746372228908,4.94747067645205
849,2695,10546,73243,132,6139,2.34002301734322,2.46257655966868,2.77584595385637,2.85804301732335,2.92849199421049
713,14497,474,101569,720,14811,3.69577502437994,4.24968461730717,4.70781209270359,6.04646474725577,6.31177524937932
266089,163662,10175,24275,48454,216371,4.98588062523128,5.57985364332207,5.64472385095835,6.43560034572939,6.54905464600866
4073,297570,277285,21764,20606,19310,2.72492266141105,2.9420476378159,3.17286343906281,3.23274705248885,3.27313977085459
3413,546,15990,3408,17275,29628,4.794727883271,5.05001096615611,5.13458065261475,5.19425076412077,5.30510327379019
114730,567,105152,15300,18330,778,3.3160997809424,3.57908229658218,3.8517337429004,3.93065345742236,4.22438998426447
15524,15675,518,516,1401,2669,2.4833160306752,2.51750212329055,2.66951020760408,2.79771123223704,2.81349795912699
823,45844,51545,66565,45532,398,3.60659792279399,3.76800139247564,4.10457712614531,4.18698970650351,4.25801285614997
48766,36199,203748,6898,45219,203769,5.47548515370171,5.57094617955025,5.66568184223674,5.90916085183476,6.86772005959836
995,50843,220048,329,50173,381,2.74421508077344,2.80238154919844,3.09600570181287,3.14229040235883,3.22305300804417
741,2781,15300,16591,50762,264196,4.19395040947601,4.30049989183971,4.35658552137469,4.37912209918419,4.55748015592541
81062,157188,5731,67280,4268,77117,2.33874246710694,2.45418289550734,2.55760606727838,2.76490045031644,2.81839672430449
194746,249156,169007,49366,825,36199,4.6819459777525,6.55707307231133,7.43093940487027,7.73042841216951,7.84320029695663
365,163744,17377,19545,22251,20256,3.53432841710674,3.79235869935643,3.96523122889031,3.98765444344702,4.03804303268315
51737,50823,79881,216371,76166,163662,3.33390325070968,3.38373403365824,4.62076337364826,4.68048134864772,4.91799110486383
61441,32957,20869,30445,19033,77096,4.00443833183107,4.02255682618424,4.12173775585355,4.32485491762268,4.34666967131503
7013,18341,126,21762,662,1539,2.63493925089329,2.91466887353186,3.00395159434789,3.09550473955032,3.24080875148877
30453,21043,21060,32957,30445,77096,5.98986034676068,6.08514138738573,6.27546128661846,6.30917301316256,6.34369302179357
54698,163662,76166,39243,94792,212,4.85179941536544,5.80038310106818,5.88589851728752,5.99255917373511,6.14261043145209
116039,24194,24275,163662,216371,17950,4.24482443918657,4.56874512552682,4.59320983164089,5.01962647306387,5.13268516800573
18006,2346,41,778,12464,15513,1.97984734877852,3.05375901284418,3.41342532067266,3.50338587844554,4.02840997909461
43958,63495,668,105152,7921,49035,3.59512904201757,4.47221446715605,4.86878087464925,4.94793005722402,5.03369276970466
16906,202124,247562,20357,342,266146,3.71686815720579,3.75849763383143,3.8991190547669,4.03072185616321,4.23197538006748
19001,15513,409,41,423,14368,1.84221403931705,2.21296455257588,3.24512635603946,3.28984583006229,3.78818298674759
36377,76166,10251,212,163662,36185,4.96720177539744,5.12067007453276,5.23773917790308,5.28082596776822,5.87748907564397
393,15513,778,409,2346,41,3.16398317710738,4.142865730654,4.46490671818403,4.50392799328319,4.603615175917
3642,17636,21489,1927,16647,282656,3.10432579483081,3.26697827508725,3.51482004187069,3.55374936709295,3.59662532930395
21475,18338,15996,24221,282510,21055,2.98350073155265,3.67303425889593,3.83790959802955,4.00636812924446,4.12037006498762
8800,203748,36199,6898,1551,825,4.17972360966029,5.09261982245038,5.30153981653213,5.33277782900152,5.61777958998251
289213,297618,856,176440,151294,21721,3.41218934590162,4.40517914111419,4.52626790796323,4.61059950462914,4.62673754701449
131,572,2736,22802,29805,292,2.33415019538189,2.41167068731968,2.58056950417967,2.82458051042947,2.99164904046543
16032,23,45862,16330,15972,16186,2.37277685097031,2.84355256458557,3.00751786415874,3.06498731223937,3.12152456807031
20605,2695,560,264,18823,10546,2.0447950875401,3.14197271429121,3.18274157103743,3.25950685973708,3.29315605896666
