"customer_id","monto_promedio"
830,608535.278612983
849,530793.07615278
853,434935.107822975
856,128381.556102161
876,607319.908057048
881,366598.806239269
888,1900747.40886439
897,983338.48325748
903,364202.559956241
910,106582.133277875
911,1463166.67446485
913,1122379.94319286
914,229548.377121464
920,920310.665923681
924,838819.666480371
925,454386.793540066
928,303180.360620983
929,119127.519153702
931,1586089.63454416
940,763956.794445884
941,499128.170625279
946,910175.566927126
989,670332.76549116
995,987067.670618222
1019,402206.625233395
1033,887057.593460768
1040,1816291.3580148
1042,958591.317946352
1052,532201.175732422
1094,476216.294650516
1168,548877.160053028
1172,908473.495617424
1174,872098.110591621
1213,473518.449565264
1375,345284.937265847
1401,629923.750494454
1410,45020.9194745845
1413,81983.6667510906
1449,221961.959507987
1468,249011.320247349
1493,708863.489499197
1501,277065.750806922
1539,619505.245839865
1551,419513.814899272
1580,934879.545956953
1590,565232.382728818
1593,1645696.4298659
1796,160104.568294286
1816,538906.067940871
1848,1550877.54488791
1927,157668.654680607
1933,1760705.34103064
2000,805250.085318418
2013,383262.168326997
2025,1458405.41889117
2133,1084087.00813668
2147,295481.733668904
2264,102971.135717264
2343,699767.36544944
2345,1117829.48497856
2346,573614.744002864
2349,972374.00580225
2351,667612.09886025
2366,455600.278478605
2371,308231.697548047
2392,478348.627370902
2394,266341.156045913
2407,560729.679046667
2420,763765.491398409
2421,1214103.05351286
2436,1681094.63586692
2445,339667.531327825
2447,456409.075646075
2455,827389.684732381
2456,503231.603941396
2458,627590.639683937
2472,246401.14864998
2476,538160.368184753
2501,723205.80543816
2510,484839.677126015
2521,221946.646064435
2524,2001240.79637071
2529,433012.110874613
2573,105010.147501023
2589,1859656.56264053
2591,328073.986861284
2604,48425.6647356205
2605,130833.944428353
2612,174685.365394262
2615,264252.177990436
2623,957153.918817324
2633,155216.049397913
2636,505619.442867963
2662,785313.478258405
2667,426048.834368392
2668,784704.84629937
2669,617665.65210192
2682,237678.606174439
2683,1445392.11497828
2688,234908.459920272
2695,521571.127894424
2732,838591.157883922
2734,1870857.59384209
2735,575982.280015893
2736,1462151.05271632
2738,1132275.71876698
2747,1348690.02831705
2762,214944.292623742
2773,358966.204735669
2780,516943.739423387
2781,311790.561591595
2786,110995.988138026
2794,345854.001240662
2801,504728.929790254
2809,1871150.72526188
2820,131408.88669828
2821,745152.898511821
2824,587673.191256444
2826,922706.312047227
2827,1786023.71407666
2832,632535.630984743
2835,381742.620041743
2836,79364.9341004817
2872,387117.574605772
2881,1187392.36705934
2906,1150786.89309644
2912,349979.565330839
2916,1132349.42627977
2923,1775785.42002866
2927,1597754.96988775
2954,139479.212752646
2955,475483.70500185
2985,1814038.57361655
3002,1167333.48252322
3004,228285.423205366
3064,411551.093021354
3071,1185608.57142589
3092,1985182.8696458
3113,207490.521818596
3130,659669.732066031
3220,800281.743571976
3226,506941.25416109
3283,328947.160241498
3287,50484.4873130215
3288,139479.212752646
3299,397459.818334775
3331,640422.237055558
3347,566887.03143246
3352,347181.09072518
3371,739960.184534529
3408,581387.634657658
3413,278994.357184002
3444,531877.55341853
3457,729696.142886918
3459,232839.103153123
3461,209438.355552967
3462,287993.215422048
3482,212495.229477034
3484,160477.067467156
3507,146196.236442758
3515,1474995.35720396
3524,233202.131005659
3527,1126900.23730665
3542,100896.835732773
3544,598504.78032776
3553,906238.914679947
3561,388094.868782227
3563,1285050.91157751
3583,607273.510364958
3584,385952.939359899
3642,129551.773769953
3662,387338.399755571
3663,729891.544004536
3699,866070.4083102
3777,1357601.79240597
3788,995546.364638773
3790,188526.948154352
3836,440127.875070656
3907,32705.4143284572
3931,560521.624205379
3963,252376.003952742
4061,1358736.00794397
4068,1511732.02890845
4073,167534.943021376
4201,25994.2549407562
